year,economy_code,economy,labour,efficiency
2085,06_HKC,"Hong Kong, China",3941.68,48.47102208291954
2086,06_HKC,"Hong Kong, China",3873.103,49.12567269913353
2087,06_HKC,"Hong Kong, China",3807.707,49.78916503996757
2088,06_HKC,"Hong Kong, China",3744.318,50.46161852193532
2089,06_HKC,"Hong Kong, China",3686.944,51.14315417439232
2090,06_HKC,"Hong Kong, China",3627.439,51.83389466131907
2091,06_HKC,"Hong Kong, China",3570.139,52.53396430339829
2092,06_HKC,"Hong Kong, China",3517.217,53.2434891003904
2093,06_HKC,"Hong Kong, China",3470.532,53.96259675381115
2094,06_HKC,"Hong Kong, China",3422.624,54.69141668991557
2095,06_HKC,"Hong Kong, China",3371.288,55.43008008299236
2096,06_HKC,"Hong Kong, China",3325.741,56.178719878972835
2097,06_HKC,"Hong Kong, China",3282.226,56.93747081935877
2098,06_HKC,"Hong Kong, China",3239.323,57.70646946547344
2099,06_HKC,"Hong Kong, China",3202.596,58.48585422304013
2100,06_HKC,"Hong Kong, China",3163.869,59.27576536709267
