year,economy_code,economy,labour,efficiency
2043,01_AUS,Australia,32333.708,28.045738201162216
2044,01_AUS,Australia,32646.626,28.41772106853612
2045,01_AUS,Australia,32959.911,28.794637707045847
2046,01_AUS,Australia,33277.527,29.176553555451502
2047,01_AUS,Australia,33602.152,29.56353492045602
2048,01_AUS,Australia,33915.487,29.955648988217092
2049,01_AUS,Australia,34242.747,30.35296383601174
2050,01_AUS,Australia,34560.236,30.755548444055616
2051,01_AUS,Australia,34880.54,31.163472707479098
2052,01_AUS,Australia,35202.118,31.576807448462173
2053,01_AUS,Australia,35522.34,31.99562442853032
2054,01_AUS,Australia,35847.251,32.41999636101345
2055,01_AUS,Australia,36180.222,32.84999692367012
2056,01_AUS,Australia,36519.705,33.285700771479135
2057,01_AUS,Australia,36859.268,33.727183549600895
2058,01_AUS,Australia,37205.237,34.17452190651056
2059,01_AUS,Australia,37564.374,34.62779350730548
2060,01_AUS,Australia,37918.153,35.087077047189105
2061,01_AUS,Australia,38277.338,35.55245226513369
2062,01_AUS,Australia,38646.329,36.0239999577243
2063,01_AUS,Australia,39021.506,36.501801993186376
2064,01_AUS,Australia,39404.423,36.98594132559936
2065,01_AUS,Australia,39781.341,37.47650200929887
2066,01_AUS,Australia,40169.046,37.97356921346985
2067,01_AUS,Australia,40569.588,38.47722923693333
2068,01_AUS,Australia,40975.319,38.987569523129274
2069,01_AUS,Australia,41385.911,39.504678675298145
2070,01_AUS,Australia,41798.472,40.02864647186387
2071,01_AUS,Australia,42208.991,40.559563882020804
2072,01_AUS,Australia,42615.673,41.09752308152741
2073,01_AUS,Australia,43026.162,41.6426174687095
2074,01_AUS,Australia,43441.914,42.19494168067563
2075,01_AUS,Australia,43863.696,42.754591609747635
2076,01_AUS,Australia,44286.359,43.32166442010907
2077,01_AUS,Australia,44709.813,43.89625856467448
2078,01_AUS,Australia,45141.559,44.47847380218238
2079,01_AUS,Australia,45574.464,45.06841121451497
2080,01_AUS,Australia,46009.331,45.666173224247586
2081,01_AUS,Australia,46446.674,46.271863612430884
2082,01_AUS,Australia,46897.006,46.885587536608895
2083,01_AUS,Australia,47343.81,47.507451549076045
2084,01_AUS,Australia,47801.764,48.137563615376365
2085,01_AUS,Australia,48252.029,48.77603313304802
2086,01_AUS,Australia,48708.463,49.42297095061646
2087,01_AUS,Australia,49176.361,50.078489386839536
2088,01_AUS,Australia,49656.367,50.742702250207785
2089,01_AUS,Australia,50153.774,51.41572485870345
2090,01_AUS,Australia,50648.844,52.09767405982149
2091,01_AUS,Australia,51157.15,52.78866825085621
2092,01_AUS,Australia,51671.923,53.488827399456895
2093,01_AUS,Australia,52188.062,54.198273064456124
2094,01_AUS,Australia,52707.183,54.91712841697435
2095,01_AUS,Australia,53218.946,55.64551826180434
2096,01_AUS,Australia,53742.202,56.38356905907931
2097,01_AUS,Australia,54278.88,57.13140894622843
2098,01_AUS,Australia,54825.705,57.889167760223515
2099,01_AUS,Australia,55363.527,58.6569770601208
2100,01_AUS,Australia,55899.711,59.43497014990173
