year,economy_code,economy,labour,efficiency
2085,06_HKC,"Hong Kong, China",2426.53,48.08374012069281
2086,06_HKC,"Hong Kong, China",2337.833,48.709308300747296
2087,06_HKC,"Hong Kong, China",2253.324,49.34301510618563
2088,06_HKC,"Hong Kong, China",2171.258,49.98496642030759
2089,06_HKC,"Hong Kong, China",2095.053,50.63526950395187
2090,06_HKC,"Hong Kong, China",2017.225,51.29403301341781
2091,06_HKC,"Hong Kong, China",1941.698,51.96136701862032
2092,06_HKC,"Hong Kong, China",1870.403,52.637383021480986
2093,06_HKC,"Hong Kong, China",1804.904,53.32219397455841
2094,06_HKC,"Hong Kong, China",1738.39,54.01591429992099
2095,06_HKC,"Hong Kong, China",1669.359,54.718659908265195
2096,06_HKC,"Hong Kong, China",1605.469,55.43054821828256
2097,06_HKC,"Hong Kong, China",1543.922,56.15169817627867
2098,06_HKC,"Hong Kong, China",1483.052,56.8822302760474
2099,06_HKC,"Hong Kong, China",1428.123,57.622266579003664
2100,06_HKC,"Hong Kong, China",1371.497,58.37193073457814
